,Iteration,Exploitability
0,200,0.29590347025489605
1,400,0.2798958520610577
2,600,0.2745838705886555
3,800,0.2719247407185754
4,1000,0.2703281991539518
5,1200,0.26926339499785
6,1400,0.26850260344878185
7,1600,0.2679318909875511
8,1800,0.2674879330985001
9,2000,0.26713272241365793
10,2200,0.2668420661467795
11,2400,0.2665998324149915
12,2600,0.2663948510833249
13,2800,0.26621914234454225
14,3000,0.26606685363092203
15,3200,0.26593359505958214
16,3400,0.265816009357557
17,3600,0.2657114851053539
18,3800,0.265617960511367
19,4000,0.26553378603924815
20,4200,0.26545762627525704
21,4400,0.26538838855298197
22,4600,0.265325170193652
23,4800,0.2652672189336201
24,5000,0.265213902847356
25,5200,0.2651646872099488
26,5400,0.2651191165003256
27,5600,0.265076800260234
28,5800,0.26503740187844915
29,6000,0.2650006296177635
30,6200,0.2649662293784109
31,6400,0.26493397881813047
32,6600,0.2649036825411569
33,6800,0.26487516813608225
34,7000,0.26484828289284634
35,7200,0.26482289106681545
36,7400,0.26479887158646853
37,7600,0.26477611612297924
38,7800,0.2647545274567461
39,8000,0.26473401808891217
40,8200,0.26471450905605404
41,8400,0.26469592891417937
42,8600,0.26467821286447435
43,8800,0.26466130199825777
44,9000,0.26464514264259437
45,9200,0.2646296857912525
46,9400,0.26461488660830074
47,9600,0.26460070399374486
48,9800,0.2645871002023523
49,10000,0.2645740405082059
50,10200,0.2645614929087221
51,10400,0.26454942786281976
52,10600,0.26453781805872056
53,10800,0.26452663820755523
54,11000,0.2645158648594777
55,11200,0.26450547623948095
56,11400,0.26449545210049447
57,11600,0.2644857735916774
58,11800,0.2644764231401032
59,12000,0.26446738434427697
60,12200,0.2644586418781214
61,12400,0.2644501814042615
62,12600,0.26444198949555897
63,12800,0.26443405356400485
64,13000,0.26442636179617846
65,13200,0.2644189030945701
66,13400,0.26441166702415814
67,13600,0.26440464376369854
68,13800,0.2643978240612554
69,14000,0.2643911991935366
70,14200,0.2643847609286688
71,14400,0.264378501492073
72,14600,0.2643724135351456
73,14800,0.2643664901064792
74,15000,0.2643607246253809
75,15200,0.26435511085748786
76,15400,0.26434964289228025
77,15600,0.2643443151223221
78,15800,0.26433912222407974
79,16000,0.2643340591401799
80,16200,0.264329121062981
81,16400,0.2643243034193459
82,16600,0.26431960185651626
83,16800,0.26431501222899617
84,17000,0.26431053058635956
85,17200,0.2643061531619112
86,17400,0.26430187636212676
87,17600,0.26429769675681514
88,17800,0.2642936110699422
89,18000,0.2642896161710666
90,18200,0.2642857090673429
91,18400,0.2642818868960405
92,18600,0.2642781469175518
93,18800,0.26427448650884144
94,19000,0.2642709031573124
95,19200,0.2642673944550523
96,19400,0.2642639580934404
97,19600,0.2642605918580798
98,19800,0.2642572936240394
99,20000,0.26425406135138163
100,20200,0.26425089308095473
101,20400,0.2642477869304323
102,20600,0.26424474109058427
103,20800,0.26424175382176357
104,21000,0.26423882345059235
105,21200,0.26423594836683495
106,21400,0.26423312702044965
107,21600,0.26423035791880123
108,21800,0.26422763962402684
109,22000,0.26422497075054724
110,22200,0.26422234996271227
111,22400,0.26421977597257024
112,22600,0.26421724753776044
113,22800,0.2642147634595106
114,23000,0.2642123225807429
115,23200,0.2642099237842781
116,23400,0.26420756599112893
117,23600,0.2642052481588824
118,23800,0.26420296928016224
119,24000,0.2642007283811715
120,24200,0.264198524520303
121,24400,0.2641963567868204
122,24600,0.2641942242996038
123,24800,0.2641921262059558
124,25000,0.2641900616804635
125,25200,0.26418802992391655
126,25400,0.2641860301622761
127,25600,0.26418406164569114
128,25800,0.2641821236475599
129,26000,0.264180215463638
130,26200,0.2641783364111831
131,26400,0.26417648582813913
132,26600,0.26417466307236515
133,26800,0.26417286752088653
134,27000,0.2641710985691857
135,27200,0.26416935563052424
136,27400,0.26416763813529387
137,27600,0.2641659455303972
138,27800,0.26416427727865177
139,28000,0.26416263285822306
140,28200,0.26416101176207973
141,28400,0.2641594134974725
142,28600,0.26415783758543465
143,28800,0.2641562835603043
144,29000,0.264154750969264
145,29200,0.2641532393719028
146,29400,0.2641517483397925
147,29600,0.264150277456084
148,29800,0.2641488263151186
149,30000,0.26414739452205444
150,30200,0.26414598169250875
151,30400,0.26414458745221414
152,30600,0.2641432114366872
153,30800,0.2641418532909119
154,31000,0.2641405126690326
155,31200,0.26413918923406265
156,31400,0.26413788265759974
157,31600,0.26413659261955624
158,31800,0.264135318807896
159,32000,0.2641340609183838
160,32200,0.2641328186543438
161,32400,0.2641315917264233
162,32600,0.2641303798523707
163,32800,0.2641291827568186
164,33000,0.26412800017107596
165,33200,0.26412683183292457
166,33400,0.2641256774864281
167,33600,0.26412453688174303
168,33800,0.2641234097749392
169,34000,0.2641222959278253
170,34200,0.2641211951077824
171,34400,0.26412010708760003
172,34600,0.2641190316453222
173,34800,0.26411796856409486
174,35000,0.26411691763201994
175,35200,0.2641158786420157
176,35400,0.26411485139168006
177,35600,0.2641138356831585
178,35800,0.2641128313230189
179,36000,0.2641118381221262
180,36200,0.26411085589552596
181,36400,0.2641098844623283
182,36600,0.26410892364559674
183,36800,0.2641079732722415
184,37000,0.2641070331729151
185,37200,0.26410610318191213
186,37400,0.264105183137071
187,37600,0.2641042728796803
188,37800,0.26410337225438824
189,38000,0.26410248110911283
190,38200,0.26410159929495775
191,38400,0.26410072666612716
192,38600,0.2640998630798483
193,38800,0.2640990083962911
194,39000,0.26409816247849444
195,39200,0.2640973251922921
196,39400,0.2640964964062414
197,39600,0.26409567599155526
198,39800,0.2640948638220363
199,40000,0.2640940597740091
