,Iteration,Exploitability
0,200,0.4015683865652997
1,400,0.34867740958000026
2,600,0.30151142013336957
3,800,0.26056264184412103
4,1000,0.23119943674222151
5,1200,0.21658612445373868
6,1400,0.2051878544775349
7,1600,0.2000286812357235
8,1800,0.19581915857005885
9,2000,0.19134268009332744
10,2200,0.18668690102484037
11,2400,0.18201983606635208
12,2600,0.17771432765712078
13,2800,0.17340512964967422
14,3000,0.16912617148005613
15,3200,0.16490347033917485
16,3400,0.1607564352705765
17,3600,0.15669914762845394
18,3800,0.15274152295188276
19,4000,0.14889030737809453
20,4200,0.14514989620652574
21,4400,0.14152298344245096
22,4600,0.1380110620601623
23,4800,0.13461479871205442
24,5000,0.13133430648197325
25,5200,0.12816933703310293
26,5400,0.12511941040047622
27,5600,0.12218389745718475
28,5800,0.11936206711752761
29,6000,0.11665310778903482
30,6200,0.11405613048533941
31,6400,0.11157015933664408
32,6600,0.10919411392887338
33,6800,0.10692678690247406
34,7000,0.10476681948433375
35,7200,0.10271267705463447
36,7400,0.10076262641563874
37,7600,0.09891471609062061
38,7800,0.09716676070552316
39,8000,0.09551633026793405
40,8200,0.09396074493907086
41,8400,0.09249707568251786
42,8600,0.09112215096215687
43,8800,0.0898325694499868
44,9000,0.08862471849540082
45,9200,0.08749479790717637
46,9400,0.0864388484159164
47,9600,0.08545278402645484
48,9800,0.08453242734462055
49,10000,0.08367354687687101
50,10200,0.08287189525852273
51,10400,0.0821232473677827
52,10600,0.0814234373270673
53,10800,0.0807683934762512
54,11000,0.08015417051857104
55,11200,0.07957697818138673
56,11400,0.07903320589242402
57,11600,0.0785194431385732
58,11800,0.0780324953401082
59,12000,0.07756939523030945
60,12200,0.07712740987209926
61,12400,0.07670404356415852
62,12600,0.0762970369855713
63,12800,0.07590436299867812
64,13000,0.07552421957458688
65,13200,0.07515502032632312
66,13400,0.07479538313369014
67,13600,0.07444411732519565
68,13800,0.07410020984991245
69,14000,0.07376281082997213
70,14200,0.07343121883637638
71,14400,0.07310486618033457
72,14600,0.07278330446218026
73,14800,0.07246619057221065
74,15000,0.07215327329402518
75,15200,0.07184438062204287
76,15400,0.07153940787124577
77,15600,0.07123830662890038
78,15800,0.07094107457476287
79,16000,0.07064774617765635
80,16200,0.07035838426173896
81,16400,0.07007307242468416
82,16600,0.06979190828173529
83,16800,0.06951499750363715
84,17000,0.06924244861227521
85,17200,0.06897436849502567
86,17400,0.06871085859699527
87,17600,0.06845201174921087
88,17800,0.06819790959019004
89,18000,0.0679486205380346
90,18200,0.06770419827012439
91,18400,0.06746468066758807
92,18600,0.06723008918196263
93,18800,0.06700042858181474
94,19000,0.06677568703758474
95,19200,0.06655583650358302
96,19400,0.06634083335688126
97,19600,0.06613061925390604
98,19800,0.06592512216678723
99,20000,0.06572425756304337
100,20200,0.06552792969392571
101,20400,0.06533603295875837
102,20600,0.06514845331482508
103,20800,0.06496506970480084
104,21000,0.06478575547633231
105,21200,0.06461037977111711
106,21400,0.06443880886367687
107,21600,0.06427090743290367
108,21800,0.06410653975235003
109,22000,0.06394557078806773
110,22200,0.06378786719554891
111,22400,0.06363329820993835
112,22600,0.06348173642611948
113,22800,0.06333305846752721
114,23000,0.06318714554455754
115,23200,0.06304388390522439
116,23400,0.06290316518225006
117,23600,0.06276488664205643
118,23800,0.06262895134215735
119,24000,0.06249526820425377
120,24200,0.062363752010897194
121,24400,0.06223432333395057
122,24600,0.062106908403243816
123,24800,0.061981438923823295
124,25000,0.061857851850044915
125,25200,0.06173608912448891
126,25400,0.0616160973892978
127,25600,0.06149782767708287
128,25800,0.061381235088016434
129,26000,0.06126627845916696
130,26200,0.061152920031534164
131,26400,0.06104112511963575
132,26600,0.06093086178788126
133,26800,0.06082210053736875
134,27000,0.06071481400615866
135,27200,0.060608976685514376
136,27400,0.060504564654071336
137,27600,0.06040155533141109
138,27800,0.06029992725204664
139,28000,0.0601996598604258
140,28200,0.06010073332717564
141,28400,0.06000312838648056
142,28600,0.05990682619419954
143,28800,0.05981180820607265
144,29000,0.05971805607515873
145,29200,0.05962555156747015
146,29400,0.05953427649463219
147,29600,0.05944421266228786
148,29800,0.05935534183289709
149,30000,0.05926764570152726
150,30200,0.05918110588321451
151,30400,0.059095703910478165
152,30600,0.05901142123958586
153,30800,0.05892823926421786
154,31000,0.05884613933522315
155,31200,0.05876510278523653
156,31400,0.05868511095699944
157,31600,0.05860614523431534
158,31800,0.0585281870746627
159,32000,0.05845121804258521
160,32200,0.058375219843077114
161,32400,0.058300174354279005
162,32600,0.058226063658900956
163,32800,0.0581528700738774
164,33000,0.058080576177859666
165,33200,0.058009164836229116
166,33400,0.05793861922340146
167,33600,0.05786892284226605
168,33800,0.057800059540670745
169,34000,0.05773201352492735
170,34200,0.05766476937036816
171,34400,0.057598312029024434
172,34600,0.05753262683454918
173,34800,0.057467699504529846
174,35000,0.0574035161403717
175,35200,0.05734006322494606
176,35400,0.05727732761822016
177,35600,0.05721529655108787
178,35800,0.05715395761763087
179,36000,0.057093298766036193
180,36200,0.05703330828839506
181,36400,0.05697397480959998
182,36600,0.05691528727554737
183,36800,0.05685723494084263
184,37000,0.05679980735618617
185,37200,0.056742994355612836
186,37400,0.056686786043728454
187,37600,0.05663117278308494
188,37800,0.05657614518180423
189,38000,0.05652169408155619
190,38200,0.05646781054597283
191,38400,0.056414485849566404
192,38600,0.05636171146720673
193,38800,0.0563094790641927
194,39000,0.05625778048694885
195,39200,0.056206607754357346
196,39400,0.05615595304972956
197,39600,0.05610580871341314
198,39800,0.056056167236015336
199,40000,0.05600702125222776
