,Iteration,Exploitability
0,200,0.3525510309126867
1,400,0.2706150216770834
2,600,0.22239897256766006
3,800,0.20025026206455482
4,1000,0.1923195339637066
5,1200,0.18485927363715093
6,1400,0.17813210368638538
7,1600,0.17198001981205843
8,1800,0.16626716485455123
9,2000,0.1610360495752282
10,2200,0.15629635665931235
11,2400,0.15203783023252251
12,2600,0.14823778643549276
13,2800,0.144865664202254
14,3000,0.14188604591692897
15,3200,0.13926089876966177
16,3400,0.13695137847927474
17,3600,0.13491931560230316
18,3800,0.1331284036004961
19,4000,0.1315450788258786
20,4200,0.13013909116329558
21,4400,0.128883786408483
22,4600,0.1277561427906598
23,4800,0.1267366172377653
24,5000,0.12580886049106224
25,5200,0.12495935575147246
26,5400,0.12417702620882676
27,5600,0.1234528455169479
28,5800,0.12277947423534025
29,6000,0.12215093576437763
30,6200,0.12156233789371296
31,6400,0.12100964078134938
32,6600,0.12048946871564206
33,6800,0.11999896100557811
34,7000,0.11953565641356964
35,7200,0.11909740535686442
36,7400,0.11868230439315633
37,7600,0.11828864807343803
38,7800,0.11791489394709909
39,8000,0.11755963724175192
40,8200,0.11722159244838395
41,8400,0.11689957968176534
42,8600,0.11659251423596029
43,8800,0.11629939820818036
44,9000,0.11601931342328825
45,9200,0.1157514151642817
46,9400,0.11549492641272802
47,9600,0.11524913244044832
48,9800,0.11501337568281247
49,10000,0.11478705087677302
50,10200,0.11456960047366085
51,10400,0.11436051034629605
52,10600,0.11415930580885056
53,10800,0.11396554796104788
54,11000,0.11377883035919589
55,11200,0.11359877600745222
56,11400,0.11342503465493775
57,11600,0.11325728037845054
58,11800,0.11309520942675097
59,12000,0.11293853830052475
60,12200,0.11278700204187228
61,12400,0.11264035270815079
62,12600,0.11249835800680996
63,12800,0.11236080007017904
64,13000,0.11222747435170569
65,13200,0.11209818862769474
66,13400,0.1119727620909865
67,13600,0.11185102452518747
68,13800,0.1117328155499337
69,14000,0.11161798392925429
70,14200,0.11150638693639886
71,14400,0.11139788976953585
72,14600,0.11129236501355425
73,14800,0.11118969214384988
74,15000,0.11108975706848151
75,15200,0.11099245170547686
76,15400,0.11089767359239036
77,15600,0.11080532552547162
78,15800,0.1107153152260226
79,16000,0.110627555031718
80,16200,0.11054196161083313
81,16400,0.11045845569749008
82,16600,0.11037696184617571
83,16800,0.11029740820393938
84,17000,0.11021972629879839
85,17200,0.11014385084301914
86,17400,0.11006971955005257
87,17600,0.10999727296401562
88,17800,0.10992645430070777
89,18000,0.1098572092992525
90,18200,0.10978948608352873
91,18400,0.10972323503263809
92,18600,0.10965840865972229
93,18800,0.10959496149850309
94,19000,0.10953284999697785
95,19200,0.10947203241774586
96,19400,0.10941246874448968
97,19600,0.10935412059417468
98,19800,0.10929695113456236
99,20000,0.1092409250066699
100,20200,0.10918600825183161
101,20400,0.1091321682430525
102,20600,0.10907937362035838
103,20800,0.10902759422987754
104,21000,0.10897680106640462
105,21200,0.10892696621921596
106,21400,0.10887806282092574
107,21600,0.10883006499918363
108,21800,0.10878294783103198
109,22000,0.108736687299755
110,22200,0.10869126025405779
111,22400,0.10864664436943552
112,22600,0.1086028181115925
113,22800,0.1085597607017848
114,23000,0.1085174520839754
115,23200,0.10847587289368354
116,23400,0.10843500442843165
117,23600,0.1083948286197009
118,23800,0.10835532800628953
119,24000,0.1083164857090132
120,24200,0.1082782854066556
121,24400,0.10824071131310015
122,24600,0.10820374815558245
123,24800,0.10816738115398378
124,25000,0.10813159600113542
125,25200,0.10809637884404333
126,25400,0.1080617162660146
127,25600,0.10802759526961075
128,25800,0.10799400326039713
129,26000,0.10796092803144683
130,26200,0.1079283577485505
131,26400,0.10789628093609649
132,26600,0.10786468646359118
133,26800,0.10783356353278056
134,27000,0.10780290166534987
135,27200,0.107772690691157
136,27400,0.10774292073698946
137,27600,0.10771358221580166
138,27800,0.10768466581642533
139,28000,0.10765616249371604
140,28200,0.10762806345912065
141,28400,0.10760036017164151
142,28600,0.10757304432918138
143,28800,0.10754610786024962
144,29000,0.10751954291600879
145,29200,0.10749334186265119
146,29400,0.10746749727408533
147,29600,0.10744200192491765
148,29800,0.10741684878371865
149,30000,0.10739203100655662
150,30200,0.10736754193079082
151,30400,0.10734337506910699
152,30600,0.1073195241037884
153,30800,0.10729598288120945
154,31000,0.10727274540654302
155,31200,0.10724980583867005
156,31400,0.10722715848528522
157,31600,0.10720479779818781
158,31800,0.10718271836875021
159,32000,0.10716091492355612
160,32200,0.10713938232020156
161,32400,0.10711811554325187
162,32600,0.10709710970034653
163,32800,0.10707636001844717
164,33000,0.10705586184022203
165,33200,0.10703561062056122
166,33400,0.10701560192321596
167,33600,0.10699583141755961
168,33800,0.10697629487546237
169,34000,0.10695698816827695
170,34200,0.10693790726392993
171,34400,0.10691904822411433
172,34600,0.10690040720157906
173,34800,0.10688198043751337
174,35000,0.10686376425902033
175,35200,0.10684575507667507
176,35400,0.10682794938216747
177,35600,0.10681034374602316
178,35800,0.10679293481540297
179,36000,0.10677571931197216
180,36200,0.10675869402984389
181,36400,0.10674185583358822
182,36600,0.10672520165630767
183,36800,0.10670872849777407
184,37000,0.10669243342262766
185,37200,0.10667631355863327
186,37400,0.10666036609499163
187,37600,0.10664458828070672
188,37800,0.10662897742300254
189,38000,0.10661353088579217
190,38200,0.10659824608819271
191,38400,0.10658312050308902
192,38600,0.10656815165573913
193,38800,0.1065533371224262
194,39000,0.10653867452914859
195,39200,0.10652416155035316
196,39400,0.10650979590770435
197,39600,0.10649557536889306
198,39800,0.10648149774647903
199,40000,0.10646756089676976
