,Iteration,Exploitability
0,200,0.29022102872451583
1,400,0.2177866949685799
2,600,0.19543288560933816
3,800,0.18468519552563906
4,1000,0.17872720214287777
5,1200,0.17545880615640422
6,1400,0.17309867243937763
7,1600,0.1713412260418909
8,1800,0.16998609768330428
9,2000,0.16890774394480207
10,2200,0.16802744312376022
11,2400,0.16729429877373994
12,2600,0.1666739358554103
13,2800,0.16614212202056913
14,3000,0.16568116573806035
15,3200,0.1652778016956445
16,3400,0.1649218768587012
17,3600,0.16460548862842894
18,3800,0.1643223959356357
19,4000,0.1640676054136251
20,4200,0.1638370747455227
21,4400,0.16362749653263048
22,4600,0.16343613848543814
23,4800,0.1632607235936584
24,5000,0.16309933908003196
25,5200,0.16295036637300514
26,5400,0.16281242663970316
27,5600,0.16268433798648835
28,5800,0.1625650815112282
29,6000,0.16245377414296608
30,6200,0.16234964673719784
31,6400,0.16225202627756175
32,6600,0.16216032131311434
33,6800,0.1620740099651532
34,7000,0.16199262998973313
35,7200,0.16191577049621478
36,7400,0.161843065008561
37,7600,0.16177418562208573
38,7800,0.16170883805904235
39,8000,0.16164675746577972
40,8200,0.16158770482487678
41,8400,0.1615314638797673
42,8600,0.16147783848843555
43,8800,0.16142665033793221
44,9000,0.16137773696358745
45,9200,0.16133095002655806
46,9400,0.1612861538112403
47,9600,0.16124322391048632
48,9800,0.1612020460717974
49,10000,0.16116251518196115
50,10200,0.16112453437113058
51,10400,0.16108801422026817
52,10600,0.16105287205830765
53,10800,0.16101903133739778
54,11000,0.1609864210762975
55,11200,0.16095497536340178
56,11400,0.16092463291207582
57,11600,0.16089533666198522
58,11800,0.1608670334209645
59,12000,0.16083967354269788
60,12200,0.160813210636098
61,12400,0.16078760130281028
62,12600,0.1607628048997115
63,12800,0.1607387833236762
64,13000,0.16071550081620584
65,13200,0.16069292378581976
66,13400,0.16067102064634872
67,13600,0.1606497616694974
68,13800,0.16062911885022454
69,14000,0.1606090657836628
70,14200,0.16058957755243836
71,14400,0.16057063062337962
72,14600,0.16055220275271578
73,14800,0.1605342728989607
74,15000,0.16051682114276583
75,15200,0.16049982861310075
76,15400,0.16048327741918447
77,15600,0.1604671505876529
78,15800,0.1604514320044989
79,16000,0.160436106361365
80,16200,0.16042115910581542
81,16400,0.16040657639524597
82,16600,0.1603923450541258
83,16800,0.16037845253429292
84,17000,0.16036488687805253
85,17200,0.16035163668384897
86,17400,0.16033869107430593
87,17600,0.16032603966644568
88,17800,0.16031367254391418
89,18000,0.16030158023106103
90,18200,0.16028975366872356
91,18400,0.16027818419159542
92,18600,0.16026686350705105
93,18800,0.16025578367532387
94,19000,0.16024493709093596
95,19200,0.16023431646528755
96,19400,0.1602239148103239
97,19600,0.16021372542320317
98,19800,0.160203741871891
99,20000,0.16019395798162211
100,20200,0.16018436782216383
101,20400,0.16017496569583067
102,20600,0.16016574612619533
103,20800,0.16015670384745245
104,21000,0.1601478337943893
105,21200,0.16013913109292383
106,21400,0.16013059105117464
107,21600,0.16012220915102524
108,21800,0.160113981040154
109,22000,0.16010590252449902
110,22200,0.16009796956112815
111,22400,0.16009017825149346
112,22600,0.16008252483504315
113,22800,0.16007500568316818
114,23000,0.1600676172934664
115,23200,0.16006035628430354
116,23400,0.16005321938965125
117,23600,0.1600462034541898
118,23800,0.16003930542865577
119,24000,0.16003252236542392
120,24200,0.16002585141430703
121,24400,0.16001928981856256
122,24600,0.16001283491109508
123,24800,0.1600064841108403
124,25000,0.16000023491932558
125,25200,0.1599940849173912
126,25400,0.159988031762068
127,25600,0.15998207318360239
128,25800,0.15997620698261764
129,26000,0.1599704310274077
130,26200,0.1599647432513548
131,26400,0.15995914165046254
132,26600,0.1599536242810034
133,26800,0.15994818925726956
134,27000,0.15994283474942358
135,27200,0.15993755898144496
136,27400,0.15993236022916615
137,27600,0.15992723681839366
138,27800,0.1599221871231098
139,28000,0.15991720956375394
140,28200,0.1599123026055733
141,28400,0.15990746475704623
142,28600,0.15990269456837064
143,28800,0.15989799063001514
144,29000,0.1598933515713308
145,29200,0.1598887760592193
146,29400,0.15988426279685594
147,29600,0.1598798105224641
148,29800,0.15987541800813926
149,30000,0.1598710840587199
150,30200,0.1598668075107034
151,30400,0.15986258723120472
152,30600,0.15985842211695545
153,30800,0.15985431109334278
154,31000,0.15985025311348497
155,31200,0.1598462471573426
156,31400,0.15984229223086355
157,31600,0.15983838736516054
158,31800,0.15983453161572095
159,32000,0.159830724061643
160,32200,0.1598269638049047
161,32400,0.1598232499696564
162,32600,0.15981958170154076
163,32800,0.15981595816703853
164,33000,0.15981237855283567
165,33200,0.15980884206521567
166,33400,0.159805347929473
167,33600,0.15980189538934628
168,33800,0.15979848370647387
169,34000,0.15979511215986647
170,34200,0.15979178004539982
171,34400,0.15978848667532394
172,34600,0.15978523137779002
173,34800,0.15978201349639418
174,35000,0.159778832389735
175,35200,0.15977568743098838
176,35400,0.15977257800749484
177,35600,0.15976950352036273
178,35800,0.15976646338408254
179,36000,0.15976345702615619
180,36200,0.15976048388673655
181,36400,0.15975754341828147
182,36600,0.15975463508521537
183,36800,0.15975175836360636
184,37000,0.1597489127408498
185,37200,0.15974609771536497
186,37400,0.15974331279629958
187,37600,0.15974055750324476
188,37800,0.15973783136595904
189,38000,0.1597351339241
190,38200,0.15973246472696595
191,38400,0.15972982333324473
192,38600,0.15972720931077028
193,38800,0.15972462223628656
194,39000,0.15972206169521963
195,39200,0.15971952728145636
196,39400,0.15971701859712892
197,39600,0.15971453525240722
198,39800,0.15971207686529693
199,40000,0.15970964306144322
